review_id,texto_review,sentimento
886,"Se alguém me perguntar sobre o restaurante, minha resposta será positiva. a equipe corrigiu o problema e ainda explicou como evitar novamente. Fiquei muito satifeito com o resultado.",positivo
887,"No começo a bateria pareceu funcionar bem, mas pouco depois precisei solicitar troca porque não funcionou desde o primiero uso. Não vale o preço cobrado.",negativo
888,"Depois de três dias usando o sensor de presença, posso dizer que fiz uma ótima escolha: funciona com rapidez e sem apresentar falhas. Fiquei muito satifeito com o resultado.",positivo
889,"se alguém me perguntar sobre o brinquedo, minha resposta será positiva. o material é firme, confortável e bem construído. a experiência mereceu cinco estrelas.",positivo
890,Minha experiência com a cafeteira foi péssima. a qualidade é bem inferior ao que aparece no anúncio. Não vale o preço cobrado.,negativo
891,"Eu queria muito gostar de o monitor, porém veio em uma embalagem danificada e com o produto avariado. Fiquei muito decepcionado.",negativo
892,"Eu esperava uma experiência razoável com o serviço de hospedagem, mas o resultado superou minhas expectativas. o processo foi simples, rápido e bem explicado. A experiência mereceu cinco estrelas.",positivo
893,"analisei preço, qualidade e facilidade de uso antes de escolher a oficina. mesmo assim, a experiência foi ruim pq o suporte encerrou o atendimento antes de resolver o problema. minha avaliação é negativa.",negativo
894,"houve um pequeno atraso, mas isso nao prejudicou minha avaliação de a furadeira. a resposta aos comandos é rápida e precisa. no geral, fiquei mto satisfeito.",positivo
895,"Confesso que achei que o smartwatch seria ruim, mas me surpreendeu positivamente. depois de vários dias de uso continua funcionando perfeitamente. Compraria novamente.",positivo
896,Minha experiêcia com o jogo de tabuleiro foi péssima. chegou com defeito e apresentando marcas de uso. Não compraria novamente.,negativo
897,Estou arrependido de ter escolhido o jogo de tabuleiro. o acabamento é frágil e começou a soltar. Não era o resultado que eu esperava.,negativo
898,"Confesso que achei que o módulo de alarme seria ruim, mas me surpreendeu positivamente. chegou bem embaldao e em perfeito estado. Valeu cada centavo.",positivo
899,"depois de um dia usando o monitor, os problemas ficaram evidentes: nao corresponde às medidas nem às características anunciadas. nao recomendo.",negativo
900,"depois de várias utilizações usando o serviço de delivery, os problemas ficaram evidentes: as informações foram contraditórias e o prazo não foi cumprido. não compraria novamente.",negativo
901,"Eu esperava uma experiência razoável com o mouse, mas o resultado superou minhas expectativas. os recursos são úteis e fáceis de configurar. Continuarei usando com certeza.",positivo
902,Minha experiência com o sofá foi excelente. recebi antes do prazo e sem nenhuma avaria. Foi uma ótima escolha.,positivo
903,"Pesquisei bastante antes de escolher a jaqueta. Apos comparar preco, qualidade e facilidade de uso, a experiencia foi muito boa porque a bateria dura bastante e carrega rapidamente. Minha avaliacao e muito positiva.",positivo
904,Minha experiência com o relógio foi péssima. não corresponde às medidas nem às características anunciadas. Não compraria novamente.,negativo
905,Minha experiência com o livro foi excelente. chegou bem embalado e em perfeito estado. Continuarei usando com certeza.,positivo
906,"Houve um pequeno atraso, mas isso não prejudicou minha avaliação de a plataforma de streaming. o profissional foi pontual, educado e cuidadoso. No geral, fiquei muito satifeito.",positivo
907,Não tenho do que reclamar sobre a câmera. a relação entre preço e qualidade vale muito a pena. Foi uma ótima escolha.,positivo
908,"Depois de alguns meses usando a televisão, os problemas ficaram evidentes: produz ruídos estranhos e esquenta além do normal. Não atendeu ao que foi prometido.",negativo
909,"eu esperava que o serviço de limpeza fosse excelente, mas acabou sendo uma grande decepção. houve cobrança inesperada e ninguém conseguiu explicar o motivo. solicitei a devolução.",negativo
910,"Se alguém me perguntar sobre o hotel, minha resposta será negativa. o atendimento foi grosseiro e pouco interessado. Não compraria novamente.",negativo
911,"não tenho do que reclamar sobre a assistência técnica. o processo foi simples, rápido e bem explicado. compraria novamente.",positivo
912,"Houve um pequeno atraso, mas isso não prejudicou minha avaliação de a cafeteira. depois de vários dias de uso continua funciondo perfeitamente. No geral, fiquei muito satisfeito.",positivo
913,"se alguém me perguntar sobre a mochila, minha resposta será positiva. a relação entre preço e qualidade vale mto a pena. minha avaliação é mto positiva.",positivo
914,"Analisei preco, qualidade e facilidade de uso antes de escolher o servico de instalacao. Mesmo assim, a experiencia foi ruim porque o aplicativo trava e impede a conclusao das operacoes. Solicitei a devolucao.",negativo
915,"Não foi perfeito em todos os detalhes, porém os pontos positivos de o hotel pesaram muito mais. o profissional foi pontual, educado e cuidadoso.",positivo
916,estou realmente contente com o serviço de internet. as informações foram claras e o prazo foi cumprido. foi exatamente o tipo de resultado que eu procurava.,positivo
917,PÉSSIMA EXPERIÊNCIA. O MONITOR QUEBROU NO PRIMEIRO DIA DE USO. DECEPCIONADO.,negativo
918,Minha experiêcia com o site de compras foi excelente. o suporte respondeu com precisão e sem transferências desnecessárias. A experiência mereceu cinco estrelas.,positivo
919,"Pesquisei bastante antes de escolher o serviço de garantia. Após comparar preço, qualidade e facilidade de uso, a experiência foi muito boa porque o aplicativo permaneceu estável e fácil de usar. A experiência mereceu cinco estrelas. 💚",positivo
920,"Não tenho do que reclamar sobre a plataforma de aulas. o profissional foi pontual, educado e cuidadoso. Minha avaliação é muito positiva.",positivo
921,Minha experiência com o liquidificador foi excelente. chegou bem embalado e em perfeito estado. Compraria novamente. 😊,positivo
922,"Minha experiêcia com o serviço de instalação foi excelente. o processo foi simples, rápido e bem explicado. Atendeu plenamente ao que eu precisava.",positivo
923,Minha experiência com o serviço de limpeza foi péssima. o serviço ficou instável e pior do que estava antes. Fiquei muito decepcionado.,negativo
924,"Eu esperava que o suporte técnico fosse excelente, mas acabou sendo uma grande decepção. as informações foram contraditórias e o prazo não foi cumprido. Foi dinheiro jogado fora.",negativo
925,"pesquisei bastante antes de escolher o serviço de internet. após comparar preço, qualidade e facilidade de uso, a experiência foi muito boa porque o profissional foi pontual, educado e cuidadoso. valeu cada centavo.",positivo
926,"Depois de duas semanas usando o mouse, os problemas ficaram evidentes: chegou com defeito e apresentando marcas de uso. Foi dinheiro jogado fora.",negativo
927,"Pesquisei bastante antes de escolher o carregador. Apos comparar preco, qualidade e facilidade de uso, a experiencia foi muito boa porque a resposta aos comandos e rapida e precisa. Atendeu plenamente ao que eu precisava.",positivo
928,"Depois de três dias usando o fone de ouvido, os problemas ficaram evidentes: apresenta travamentos e falhas durante o uso. Minha avaliação é negativa.",negativo
929,MINHA EXPERIÊNCIA COM A GELADEIRA FOI EXCELENTE. O ACABAMENTO É MUITO BOM E PARECE RESISTENTE. MINHA AVALIAÇÃO É MUITO POSITIVA.,positivo
930,Não posso recomendar o aplicatvio bancário. as informações foram contraditórias e o prazo não foi cumprido. Minha avaliação é negativa.,negativo
931,A geladeira funcionou perfeitamente.,positivo
932,Não tenho do que reclamar sobre o jogo de tabuleiro. o desempenho se manteve estável durante o uso. Recomendo sem receio.,positivo
933,"Pesquisei bastante antes de escolher a geladeira. Após comparar preço, qualidade e facilidade de uso, a experiência foi muito boa porque a bateria dura bastante e carrega rapidamente. Fiquei muito satisfeito com o resultado.",positivo
934,"Se alguém me perguntar sobre o micro-ondas, minha resposta será positiva. o desempenho se manteve estável durante o uso. Minha avaliação é muito positiva.",positivo
935,"Analisei preço, qualidade e facilidade de uso antes de escolher a câmera. Mesmo assim, a experiêcia foi ruim porque o material parece barato e pouco resistente. A experiência foi péssima.",negativo
936,"Pesquisei bastante antes de escolher a oficina. Após comparar preço, qualidade e facilidade de uso, a experiência foi muito boa porque o profissional foi pontual, educado e cuidadoso. Pode comprar sem medo.",positivo
937,"Não foi perfeito em todos os detalhes, porém os pontos positivos de a televisão pesraam muito mais. o acabamento é muito bom e parece resistente.",positivo
938,"Não foi perfeito em todos os detalhes, porém os pontos positivos de o serviço de entrega pesaram muito mais. a experiência foi organizada do início ao fim.",positivo
939,"Confesso que achei que o atendimento da loja seria ruim, mas me surpreendeu positivamente. o profissional foi pontual, educado e cuidadoso. Compraria novamente.",positivo
940,Não posso recomendar o atendimento da loja. o atendimento foi grosseiro e pouco interessado. Não compraria novamente.,negativo
941,Minha experiêcia com o sofá foi péssima. apresenta travamentos e falhas durante o uso. Não atendeu ao que foi prometido.,negativo
942,Me arrependi de escolher o restaurante.,negativo
943,O LIVRO FUNCIONOU PERFEITAMENTE.,positivo
944,"analisei preço, qualidade e facilidade de uso antes de escolher o jogo de tabuleiro. mesmo assim, a experiência foi ruim porque apresenta travamentos e falhas durante o uso. não compraria novamente.",negativo
945,"se alguém me perguntar sobre o aspirador, minha resposta será positiva. o tamanho e o acabamento correspondem ao anúncio. atendeu plenamente ao que eu precisava.",positivo
946,"Eu esperava uma experiência razoável com o restaurante, mas o resultado superou minhas expectativas. não houve cobrança inesperada e tudo funcionou como informado. Fiquei muito satisfeito com o resultado.",positivo
947,"Confesso que achei que o notebook seria ruim, mas me surpreendeu positivamente. a instalação foi simples e tudo funcionou de primeira. Minha avaliação é muito positiva.",positivo
948,"No começo a furadeira pareceu funcionar bem, mas pouco depois a bateria descarrega muito rápido e demora para carregar. Fiquei muito decepcionado.",negativo
949,Tudo certo com a operadora de celular. Estou satifeito.,positivo
950,estou realmente contente com a assistência técnica. fui atendido rapidamente e resolveram tudo na primeira tentativa. foi exatamente o tipo de resultado que eu procurava.,positivo
951,Minha experiência com o micro-ondas foi excelente. a bateria dura bastante e carrega rapidamente. rceomendo sem receio.,positivo
952,ESTOU ARREPENDIDO DE TER ESCOLHIDO O TECLADO. O MATERIAL PARECE BARATO E POUCO RESISTENTE. NÃO ERA O RESULTADO QUE EU ESPERAVA.,negativo
